"","ISLAND","REGION","VIRUS","DATE","N_WEEK","NCASES","TempAvgC_W0","TempAvgC_W1","TempAvgC_W2","TempAvgC_W3","TempAvgC_W4","TempAvgC_W5","TempAvgC_W6","TempAvgC_W7","TempAvgC_W8","PrecCm_W0","PrecCm_W1","PrecCm_W2","PrecCm_W3","PrecCm_W4","PrecCm_W5","PrecCm_W6","PrecCm_W7","PrecCm_W8"
"85","MARQUISES","FP","CHIKV",2015-01-11,10,654,26.8571428571429,26.8571428571429,27.2857142857143,27,27.1428571428571,27.7142857142857,28.1428571428571,27.5714285714286,27.7142857142857,0.148571428571429,0.0742857142857143,0.122857142857143,0.242857142857143,0.642857142857143,0.0257142857142857,0,0.308571428571429,0.0371428571428571
"86","MARQUISES","FP","CHIKV",2015-01-18,11,1039,27.2857142857143,26.8571428571429,26.8571428571429,27.2857142857143,27,27.1428571428571,27.7142857142857,28.1428571428571,27.5714285714286,0.142857142857143,0.148571428571429,0.0742857142857143,0.122857142857143,0.242857142857143,0.642857142857143,0.0257142857142857,0,0.308571428571429
"87","MARQUISES","FP","CHIKV",2015-01-25,12,844,27.7142857142857,27.2857142857143,26.8571428571429,26.8571428571429,27.2857142857143,27,27.1428571428571,27.7142857142857,28.1428571428571,0.228571428571429,0.142857142857143,0.148571428571429,0.0742857142857143,0.122857142857143,0.242857142857143,0.642857142857143,0.0257142857142857,0
"88","MARQUISES","FP","CHIKV",2015-02-01,13,454,27.1428571428571,27.7142857142857,27.2857142857143,26.8571428571429,26.8571428571429,27.2857142857143,27,27.1428571428571,27.7142857142857,0.177142857142857,0.228571428571429,0.142857142857143,0.148571428571429,0.0742857142857143,0.122857142857143,0.242857142857143,0.642857142857143,0.0257142857142857
"89","MARQUISES","FP","CHIKV",2015-02-08,14,385,27.7142857142857,27.1428571428571,27.7142857142857,27.2857142857143,26.8571428571429,26.8571428571429,27.2857142857143,27,27.1428571428571,0.0714285714285714,0.177142857142857,0.228571428571429,0.142857142857143,0.148571428571429,0.0742857142857143,0.122857142857143,0.242857142857143,0.642857142857143
"90","MARQUISES","FP","CHIKV",2015-02-15,15,135,27.1428571428571,27.7142857142857,27.1428571428571,27.7142857142857,27.2857142857143,26.8571428571429,26.8571428571429,27.2857142857143,27,0.288571428571429,0.0714285714285714,0.177142857142857,0.228571428571429,0.142857142857143,0.148571428571429,0.0742857142857143,0.122857142857143,0.242857142857143
"91","MARQUISES","FP","CHIKV",2015-02-22,16,70,26.4285714285714,27.1428571428571,27.7142857142857,27.1428571428571,27.7142857142857,27.2857142857143,26.8571428571429,26.8571428571429,27.2857142857143,0.582857142857143,0.288571428571429,0.0714285714285714,0.177142857142857,0.228571428571429,0.142857142857143,0.148571428571429,0.0742857142857143,0.122857142857143
"92","MARQUISES","FP","CHIKV",2015-03-01,17,40,27.2857142857143,26.4285714285714,27.1428571428571,27.7142857142857,27.1428571428571,27.7142857142857,27.2857142857143,26.8571428571429,26.8571428571429,0.311428571428571,0.582857142857143,0.288571428571429,0.0714285714285714,0.177142857142857,0.228571428571429,0.142857142857143,0.148571428571429,0.0742857142857143
"93","MARQUISES","FP","CHIKV",2015-03-08,18,38,28.1428571428571,27.2857142857143,26.4285714285714,27.1428571428571,27.7142857142857,27.1428571428571,27.7142857142857,27.2857142857143,26.8571428571429,0.0428571428571429,0.311428571428571,0.582857142857143,0.288571428571429,0.0714285714285714,0.177142857142857,0.228571428571429,0.142857142857143,0.148571428571429
"94","MARQUISES","FP","ZIKV",2013-10-27,0,40,26,28.1428571428571,27.2857142857143,26.4285714285714,27.1428571428571,27.7142857142857,27.1428571428571,27.7142857142857,27.2857142857143,0.0457142857142857,0.0428571428571429,0.311428571428571,0.582857142857143,0.288571428571429,0.0714285714285714,0.177142857142857,0.228571428571429,0.142857142857143
"95","MARQUISES","FP","ZIKV",2013-11-03,1,20,26.5714285714286,26,28.1428571428571,27.2857142857143,26.4285714285714,27.1428571428571,27.7142857142857,27.1428571428571,27.7142857142857,0.0857142857142857,0.0457142857142857,0.0428571428571429,0.311428571428571,0.582857142857143,0.288571428571429,0.0714285714285714,0.177142857142857,0.228571428571429
"96","MARQUISES","FP","ZIKV",2013-11-10,2,40,27,26.5714285714286,26,28.1428571428571,27.2857142857143,26.4285714285714,27.1428571428571,27.7142857142857,27.1428571428571,0.0542857142857143,0.0857142857142857,0.0457142857142857,0.0428571428571429,0.311428571428571,0.582857142857143,0.288571428571429,0.0714285714285714,0.177142857142857
"97","MARQUISES","FP","ZIKV",2013-11-17,3,27,26.8571428571429,27,26.5714285714286,26,28.1428571428571,27.2857142857143,26.4285714285714,27.1428571428571,27.7142857142857,0.122857142857143,0.0542857142857143,0.0857142857142857,0.0457142857142857,0.0428571428571429,0.311428571428571,0.582857142857143,0.288571428571429,0.0714285714285714
"98","MARQUISES","FP","ZIKV",2013-11-24,4,36,26.8571428571429,26.8571428571429,27,26.5714285714286,26,28.1428571428571,27.2857142857143,26.4285714285714,27.1428571428571,0.0914285714285714,0.122857142857143,0.0542857142857143,0.0857142857142857,0.0457142857142857,0.0428571428571429,0.311428571428571,0.582857142857143,0.288571428571429
"99","MARQUISES","FP","ZIKV",2013-12-01,5,48,26.7142857142857,26.8571428571429,26.8571428571429,27,26.5714285714286,26,28.1428571428571,27.2857142857143,26.4285714285714,0.00285714285714286,0.0914285714285714,0.122857142857143,0.0542857142857143,0.0857142857142857,0.0457142857142857,0.0428571428571429,0.311428571428571,0.582857142857143
"100","MARQUISES","FP","ZIKV",2013-12-08,6,69,27,26.7142857142857,26.8571428571429,26.8571428571429,27,26.5714285714286,26,28.1428571428571,27.2857142857143,0.237142857142857,0.00285714285714286,0.0914285714285714,0.122857142857143,0.0542857142857143,0.0857142857142857,0.0457142857142857,0.0428571428571429,0.311428571428571
"101","MARQUISES","FP","ZIKV",2013-12-15,7,76,26.2857142857143,27,26.7142857142857,26.8571428571429,26.8571428571429,27,26.5714285714286,26,28.1428571428571,0.0428571428571429,0.237142857142857,0.00285714285714286,0.0914285714285714,0.122857142857143,0.0542857142857143,0.0857142857142857,0.0457142857142857,0.0428571428571429
"102","MARQUISES","FP","ZIKV",2013-12-22,8,168,26.5714285714286,26.2857142857143,27,26.7142857142857,26.8571428571429,26.8571428571429,27,26.5714285714286,26,0.145714285714286,0.0428571428571429,0.237142857142857,0.00285714285714286,0.0914285714285714,0.122857142857143,0.0542857142857143,0.0857142857142857,0.0457142857142857
"103","MARQUISES","FP","ZIKV",2013-12-29,9,96,26.2857142857143,26.5714285714286,26.2857142857143,27,26.7142857142857,26.8571428571429,26.8571428571429,27,26.5714285714286,0.122857142857143,0.145714285714286,0.0428571428571429,0.237142857142857,0.00285714285714286,0.0914285714285714,0.122857142857143,0.0542857142857143,0.0857142857142857
"104","MARQUISES","FP","ZIKV",2014-01-05,10,44,26.4285714285714,26.2857142857143,26.5714285714286,26.2857142857143,27,26.7142857142857,26.8571428571429,26.8571428571429,27,0.114285714285714,0.122857142857143,0.145714285714286,0.0428571428571429,0.237142857142857,0.00285714285714286,0.0914285714285714,0.122857142857143,0.0542857142857143
"105","MARQUISES","FP","ZIKV",2014-01-12,11,70,27.1428571428571,26.4285714285714,26.2857142857143,26.5714285714286,26.2857142857143,27,26.7142857142857,26.8571428571429,26.8571428571429,0.197142857142857,0.114285714285714,0.122857142857143,0.145714285714286,0.0428571428571429,0.237142857142857,0.00285714285714286,0.0914285714285714,0.122857142857143
"106","MARQUISES","FP","ZIKV",2014-01-19,12,86,26.8571428571429,27.1428571428571,26.4285714285714,26.2857142857143,26.5714285714286,26.2857142857143,27,26.7142857142857,26.8571428571429,0.0457142857142857,0.197142857142857,0.114285714285714,0.122857142857143,0.145714285714286,0.0428571428571429,0.237142857142857,0.00285714285714286,0.0914285714285714
"107","MARQUISES","FP","ZIKV",2014-01-26,13,42,26.8571428571429,26.8571428571429,27.1428571428571,26.4285714285714,26.2857142857143,26.5714285714286,26.2857142857143,27,26.7142857142857,0.482857142857143,0.0457142857142857,0.197142857142857,0.114285714285714,0.122857142857143,0.145714285714286,0.0428571428571429,0.237142857142857,0.00285714285714286
"108","MARQUISES","FP","ZIKV",2014-02-02,14,40,26.2857142857143,26.8571428571429,26.8571428571429,27.1428571428571,26.4285714285714,26.2857142857143,26.5714285714286,26.2857142857143,27,0.225714285714286,0.482857142857143,0.0457142857142857,0.197142857142857,0.114285714285714,0.122857142857143,0.145714285714286,0.0428571428571429,0.237142857142857
"109","MARQUISES","FP","ZIKV",2014-02-09,15,16,26,26.2857142857143,26.8571428571429,26.8571428571429,27.1428571428571,26.4285714285714,26.2857142857143,26.5714285714286,26.2857142857143,0.765714285714286,0.225714285714286,0.482857142857143,0.0457142857142857,0.197142857142857,0.114285714285714,0.122857142857143,0.145714285714286,0.0428571428571429
"110","MARQUISES","FP","ZIKV",2014-02-16,16,11,26.4285714285714,26,26.2857142857143,26.8571428571429,26.8571428571429,27.1428571428571,26.4285714285714,26.2857142857143,26.5714285714286,0.157142857142857,0.765714285714286,0.225714285714286,0.482857142857143,0.0457142857142857,0.197142857142857,0.114285714285714,0.122857142857143,0.145714285714286
"111","MARQUISES","FP","ZIKV",2014-02-23,17,13,26.5714285714286,26.4285714285714,26,26.2857142857143,26.8571428571429,26.8571428571429,27.1428571428571,26.4285714285714,26.2857142857143,0.0971428571428571,0.157142857142857,0.765714285714286,0.225714285714286,0.482857142857143,0.0457142857142857,0.197142857142857,0.114285714285714,0.122857142857143
"112","MARQUISES","FP","ZIKV",2014-03-02,18,13,26.7142857142857,26.5714285714286,26.4285714285714,26,26.2857142857143,26.8571428571429,26.8571428571429,27.1428571428571,26.4285714285714,0.485714285714286,0.0971428571428571,0.157142857142857,0.765714285714286,0.225714285714286,0.482857142857143,0.0457142857142857,0.197142857142857,0.114285714285714
"113","MARQUISES","FP","ZIKV",2014-03-09,19,4,27.5714285714286,26.7142857142857,26.5714285714286,26.4285714285714,26,26.2857142857143,26.8571428571429,26.8571428571429,27.1428571428571,0.1,0.485714285714286,0.0971428571428571,0.157142857142857,0.765714285714286,0.225714285714286,0.482857142857143,0.0457142857142857,0.197142857142857
"114","MARQUISES","FP","ZIKV",2014-03-16,20,6,27,27.5714285714286,26.7142857142857,26.5714285714286,26.4285714285714,26,26.2857142857143,26.8571428571429,26.8571428571429,0.257142857142857,0.1,0.485714285714286,0.0971428571428571,0.157142857142857,0.765714285714286,0.225714285714286,0.482857142857143,0.0457142857142857
"115","MARQUISES","FP","ZIKV",2014-03-23,21,29,28,27,27.5714285714286,26.7142857142857,26.5714285714286,26.4285714285714,26,26.2857142857143,26.8571428571429,0.0628571428571429,0.257142857142857,0.1,0.485714285714286,0.0971428571428571,0.157142857142857,0.765714285714286,0.225714285714286,0.482857142857143
"116","SLV","FP","CHIKV",2014-10-19,0,19,26.5714285714286,27.1428571428571,28,27.4285714285714,25.1428571428571,25.8571428571429,26.5714285714286,26,25.8571428571429,0.628571428571429,0.714285714285714,0,0.0457142857142857,0.102857142857143,0.0771428571428571,0.0342857142857143,0,0
"117","SLV","FP","CHIKV",2014-10-26,1,30,26.7142857142857,26.5714285714286,27.1428571428571,28,27.4285714285714,25.1428571428571,25.8571428571429,26.5714285714286,26,0.642857142857143,0.628571428571429,0.714285714285714,0,0.0457142857142857,0.102857142857143,0.0771428571428571,0.0342857142857143,0
"118","SLV","FP","CHIKV",2014-11-02,2,40,27.4285714285714,26.7142857142857,26.5714285714286,27.1428571428571,28,27.4285714285714,25.1428571428571,25.8571428571429,26.5714285714286,0.168571428571429,0.642857142857143,0.628571428571429,0.714285714285714,0,0.0457142857142857,0.102857142857143,0.0771428571428571,0.0342857142857143
"119","SLV","FP","CHIKV",2014-11-09,3,49,26,27.4285714285714,26.7142857142857,26.5714285714286,27.1428571428571,28,27.4285714285714,25.1428571428571,25.8571428571429,0.531428571428571,0.168571428571429,0.642857142857143,0.628571428571429,0.714285714285714,0,0.0457142857142857,0.102857142857143,0.0771428571428571
"120","SLV","FP","CHIKV",2014-11-16,4,76,27.7142857142857,26,27.4285714285714,26.7142857142857,26.5714285714286,27.1428571428571,28,27.4285714285714,25.1428571428571,0,0.531428571428571,0.168571428571429,0.642857142857143,0.628571428571429,0.714285714285714,0,0.0457142857142857,0.102857142857143
"121","SLV","FP","CHIKV",2014-11-23,5,280,27.7142857142857,27.7142857142857,26,27.4285714285714,26.7142857142857,26.5714285714286,27.1428571428571,28,27.4285714285714,0.431428571428571,0,0.531428571428571,0.168571428571429,0.642857142857143,0.628571428571429,0.714285714285714,0,0.0457142857142857
"122","SLV","FP","CHIKV",2014-11-30,6,412,27.4285714285714,27.7142857142857,27.7142857142857,26,27.4285714285714,26.7142857142857,26.5714285714286,27.1428571428571,28,0.377142857142857,0.431428571428571,0,0.531428571428571,0.168571428571429,0.642857142857143,0.628571428571429,0.714285714285714,0
"123","SLV","FP","CHIKV",2014-12-07,7,758,28.2857142857143,27.4285714285714,27.7142857142857,27.7142857142857,26,27.4285714285714,26.7142857142857,26.5714285714286,27.1428571428571,0.251428571428571,0.377142857142857,0.431428571428571,0,0.531428571428571,0.168571428571429,0.642857142857143,0.628571428571429,0.714285714285714
"124","SLV","FP","CHIKV",2014-12-14,8,1347,26.8571428571429,28.2857142857143,27.4285714285714,27.7142857142857,27.7142857142857,26,27.4285714285714,26.7142857142857,26.5714285714286,1.30285714285714,0.251428571428571,0.377142857142857,0.431428571428571,0,0.531428571428571,0.168571428571429,0.642857142857143,0.628571428571429
"125","SLV","FP","CHIKV",2014-12-21,9,1248,27,26.8571428571429,28.2857142857143,27.4285714285714,27.7142857142857,27.7142857142857,26,27.4285714285714,26.7142857142857,1.49714285714286,1.30285714285714,0.251428571428571,0.377142857142857,0.431428571428571,0,0.531428571428571,0.168571428571429,0.642857142857143
"126","SLV","FP","CHIKV",2014-12-28,10,929,27.4285714285714,27,26.8571428571429,28.2857142857143,27.4285714285714,27.7142857142857,27.7142857142857,26,27.4285714285714,0.737142857142857,1.49714285714286,1.30285714285714,0.251428571428571,0.377142857142857,0.431428571428571,0,0.531428571428571,0.168571428571429
"127","SLV","FP","CHIKV",2015-01-04,11,843,28.1428571428571,27.4285714285714,27,26.8571428571429,28.2857142857143,27.4285714285714,27.7142857142857,27.7142857142857,26,0.442857142857143,0.737142857142857,1.49714285714286,1.30285714285714,0.251428571428571,0.377142857142857,0.431428571428571,0,0.531428571428571
"128","SLV","FP","CHIKV",2015-01-11,12,592,28.2857142857143,28.1428571428571,27.4285714285714,27,26.8571428571429,28.2857142857143,27.4285714285714,27.7142857142857,27.7142857142857,0.114285714285714,0.442857142857143,0.737142857142857,1.49714285714286,1.30285714285714,0.251428571428571,0.377142857142857,0.431428571428571,0
"129","SLV","FP","CHIKV",2015-01-18,13,596,28.4285714285714,28.2857142857143,28.1428571428571,27.4285714285714,27,26.8571428571429,28.2857142857143,27.4285714285714,27.7142857142857,0.585714285714286,0.114285714285714,0.442857142857143,0.737142857142857,1.49714285714286,1.30285714285714,0.251428571428571,0.377142857142857,0.431428571428571
"130","SLV","FP","CHIKV",2015-01-25,14,455,27.7142857142857,28.4285714285714,28.2857142857143,28.1428571428571,27.4285714285714,27,26.8571428571429,28.2857142857143,27.4285714285714,0.688571428571429,0.585714285714286,0.114285714285714,0.442857142857143,0.737142857142857,1.49714285714286,1.30285714285714,0.251428571428571,0.377142857142857
"131","SLV","FP","CHIKV",2015-02-01,15,194,27.7142857142857,27.7142857142857,28.4285714285714,28.2857142857143,28.1428571428571,27.4285714285714,27,26.8571428571429,28.2857142857143,0.428571428571429,0.688571428571429,0.585714285714286,0.114285714285714,0.442857142857143,0.737142857142857,1.49714285714286,1.30285714285714,0.251428571428571
"132","SLV","FP","CHIKV",2015-02-08,16,87,28.8571428571429,27.7142857142857,27.7142857142857,28.4285714285714,28.2857142857143,28.1428571428571,27.4285714285714,27,26.8571428571429,0.0685714285714286,0.428571428571429,0.688571428571429,0.585714285714286,0.114285714285714,0.442857142857143,0.737142857142857,1.49714285714286,1.30285714285714
"133","SLV","FP","CHIKV",2015-02-15,17,40,27,28.8571428571429,27.7142857142857,27.7142857142857,28.4285714285714,28.2857142857143,28.1428571428571,27.4285714285714,27,0.671428571428571,0.0685714285714286,0.428571428571429,0.688571428571429,0.585714285714286,0.114285714285714,0.442857142857143,0.737142857142857,1.49714285714286
"134","SLV","FP","CHIKV",2015-02-22,18,23,28.7142857142857,27,28.8571428571429,27.7142857142857,27.7142857142857,28.4285714285714,28.2857142857143,28.1428571428571,27.4285714285714,0.1,0.671428571428571,0.0685714285714286,0.428571428571429,0.688571428571429,0.585714285714286,0.114285714285714,0.442857142857143,0.737142857142857
"135","SLV","FP","CHIKV",2015-03-01,19,19,28.2857142857143,28.7142857142857,27,28.8571428571429,27.7142857142857,27.7142857142857,28.4285714285714,28.2857142857143,28.1428571428571,0.151428571428571,0.1,0.671428571428571,0.0685714285714286,0.428571428571429,0.688571428571429,0.585714285714286,0.114285714285714,0.442857142857143
"136","SLV","FP","CHIKV",2015-03-08,20,9,28.5714285714286,28.2857142857143,28.7142857142857,27,28.8571428571429,27.7142857142857,27.7142857142857,28.4285714285714,28.2857142857143,0.0571428571428571,0.151428571428571,0.1,0.671428571428571,0.0685714285714286,0.428571428571429,0.688571428571429,0.585714285714286,0.114285714285714
"137","SLV","FP","ZIKV",2013-10-27,0,70,27.1428571428571,28.5714285714286,28.2857142857143,28.7142857142857,27,28.8571428571429,27.7142857142857,27.7142857142857,28.4285714285714,0.0485714285714286,0.0571428571428571,0.151428571428571,0.1,0.671428571428571,0.0685714285714286,0.428571428571429,0.688571428571429,0.585714285714286
"138","SLV","FP","ZIKV",2013-11-03,1,53,26.2857142857143,27.1428571428571,28.5714285714286,28.2857142857143,28.7142857142857,27,28.8571428571429,27.7142857142857,27.7142857142857,0.00285714285714286,0.0485714285714286,0.0571428571428571,0.151428571428571,0.1,0.671428571428571,0.0685714285714286,0.428571428571429,0.688571428571429
"139","SLV","FP","ZIKV",2013-11-10,2,116,26.2857142857143,26.2857142857143,27.1428571428571,28.5714285714286,28.2857142857143,28.7142857142857,27,28.8571428571429,27.7142857142857,0.02,0.00285714285714286,0.0485714285714286,0.0571428571428571,0.151428571428571,0.1,0.671428571428571,0.0685714285714286,0.428571428571429
"140","SLV","FP","ZIKV",2013-11-17,3,171,26.2857142857143,26.2857142857143,26.2857142857143,27.1428571428571,28.5714285714286,28.2857142857143,28.7142857142857,27,28.8571428571429,0.108571428571429,0.02,0.00285714285714286,0.0485714285714286,0.0571428571428571,0.151428571428571,0.1,0.671428571428571,0.0685714285714286
"141","SLV","FP","ZIKV",2013-11-24,4,209,27.5714285714286,26.2857142857143,26.2857142857143,26.2857142857143,27.1428571428571,28.5714285714286,28.2857142857143,28.7142857142857,27,0.362857142857143,0.108571428571429,0.02,0.00285714285714286,0.0485714285714286,0.0571428571428571,0.151428571428571,0.1,0.671428571428571
"142","SLV","FP","ZIKV",2013-12-01,5,269,27.8333333333333,27.5714285714286,26.2857142857143,26.2857142857143,26.2857142857143,27.1428571428571,28.5714285714286,28.2857142857143,28.7142857142857,0.0266666666666667,0.362857142857143,0.108571428571429,0.02,0.00285714285714286,0.0485714285714286,0.0571428571428571,0.151428571428571,0.1
"143","SLV","FP","ZIKV",2013-12-08,6,403,26.8571428571429,27.8333333333333,27.5714285714286,26.2857142857143,26.2857142857143,26.2857142857143,27.1428571428571,28.5714285714286,28.2857142857143,0.174285714285714,0.0266666666666667,0.362857142857143,0.108571428571429,0.02,0.00285714285714286,0.0485714285714286,0.0571428571428571,0.151428571428571
"144","SLV","FP","ZIKV",2013-12-15,7,418,27.5714285714286,26.8571428571429,27.8333333333333,27.5714285714286,26.2857142857143,26.2857142857143,26.2857142857143,27.1428571428571,28.5714285714286,0.245714285714286,0.174285714285714,0.0266666666666667,0.362857142857143,0.108571428571429,0.02,0.00285714285714286,0.0485714285714286,0.0571428571428571
"145","SLV","FP","ZIKV",2013-12-22,8,529,28,27.5714285714286,26.8571428571429,27.8333333333333,27.5714285714286,26.2857142857143,26.2857142857143,26.2857142857143,27.1428571428571,0.0314285714285714,0.245714285714286,0.174285714285714,0.0266666666666667,0.362857142857143,0.108571428571429,0.02,0.00285714285714286,0.0485714285714286
"146","SLV","FP","ZIKV",2013-12-29,9,397,27.4285714285714,28,27.5714285714286,26.8571428571429,27.8333333333333,27.5714285714286,26.2857142857143,26.2857142857143,26.2857142857143,0.674285714285714,0.0314285714285714,0.245714285714286,0.174285714285714,0.0266666666666667,0.362857142857143,0.108571428571429,0.02,0.00285714285714286
"147","SLV","FP","ZIKV",2014-01-05,10,330,28,27.4285714285714,28,27.5714285714286,26.8571428571429,27.8333333333333,27.5714285714286,26.2857142857143,26.2857142857143,0.185714285714286,0.674285714285714,0.0314285714285714,0.245714285714286,0.174285714285714,0.0266666666666667,0.362857142857143,0.108571428571429,0.02
"148","SLV","FP","ZIKV",2014-01-12,11,259,26.7142857142857,28,27.4285714285714,28,27.5714285714286,26.8571428571429,27.8333333333333,27.5714285714286,26.2857142857143,0.588571428571429,0.185714285714286,0.674285714285714,0.0314285714285714,0.245714285714286,0.174285714285714,0.0266666666666667,0.362857142857143,0.108571428571429
"149","SLV","FP","ZIKV",2014-01-19,12,236,27.7142857142857,26.7142857142857,28,27.4285714285714,28,27.5714285714286,26.8571428571429,27.8333333333333,27.5714285714286,0.26,0.588571428571429,0.185714285714286,0.674285714285714,0.0314285714285714,0.245714285714286,0.174285714285714,0.0266666666666667,0.362857142857143
"150","SLV","FP","ZIKV",2014-01-26,13,122,27.2857142857143,27.7142857142857,26.7142857142857,28,27.4285714285714,28,27.5714285714286,26.8571428571429,27.8333333333333,0.365714285714286,0.26,0.588571428571429,0.185714285714286,0.674285714285714,0.0314285714285714,0.245714285714286,0.174285714285714,0.0266666666666667
"151","SLV","FP","ZIKV",2014-02-02,14,146,27.7142857142857,27.2857142857143,27.7142857142857,26.7142857142857,28,27.4285714285714,28,27.5714285714286,26.8571428571429,0.491428571428571,0.365714285714286,0.26,0.588571428571429,0.185714285714286,0.674285714285714,0.0314285714285714,0.245714285714286,0.174285714285714
"152","SLV","FP","ZIKV",2014-02-09,15,71,26.7142857142857,27.7142857142857,27.2857142857143,27.7142857142857,26.7142857142857,28,27.4285714285714,28,27.5714285714286,2.57142857142857,0.491428571428571,0.365714285714286,0.26,0.588571428571429,0.185714285714286,0.674285714285714,0.0314285714285714,0.245714285714286
"153","SLV","FP","ZIKV",2014-02-16,16,67,27,26.7142857142857,27.7142857142857,27.2857142857143,27.7142857142857,26.7142857142857,28,27.4285714285714,28,0.4,2.57142857142857,0.491428571428571,0.365714285714286,0.26,0.588571428571429,0.185714285714286,0.674285714285714,0.0314285714285714
"154","SLV","FP","ZIKV",2014-02-23,17,19,27.5714285714286,27,26.7142857142857,27.7142857142857,27.2857142857143,27.7142857142857,26.7142857142857,28,27.4285714285714,1.22,0.4,2.57142857142857,0.491428571428571,0.365714285714286,0.26,0.588571428571429,0.185714285714286,0.674285714285714
"155","SLV","FP","ZIKV",2014-03-02,18,8,28.2857142857143,27.5714285714286,27,26.7142857142857,27.7142857142857,27.2857142857143,27.7142857142857,26.7142857142857,28,0.271428571428571,1.22,0.4,2.57142857142857,0.491428571428571,0.365714285714286,0.26,0.588571428571429,0.185714285714286
"156","SLV","FP","ZIKV",2014-03-09,19,0,26.8571428571429,28.2857142857143,27.5714285714286,27,26.7142857142857,27.7142857142857,27.2857142857143,27.7142857142857,26.7142857142857,0.828571428571429,0.271428571428571,1.22,0.4,2.57142857142857,0.491428571428571,0.365714285714286,0.26,0.588571428571429
"157","SLV","FP","ZIKV",2014-03-16,20,15,27.4285714285714,26.8571428571429,28.2857142857143,27.5714285714286,27,26.7142857142857,27.7142857142857,27.2857142857143,27.7142857142857,0.891428571428571,0.828571428571429,0.271428571428571,1.22,0.4,2.57142857142857,0.491428571428571,0.365714285714286,0.26
"158","SLV","FP","ZIKV",2014-03-23,21,4,28,27.4285714285714,26.8571428571429,28.2857142857143,27.5714285714286,27,26.7142857142857,27.7142857142857,27.2857142857143,0.157142857142857,0.891428571428571,0.828571428571429,0.271428571428571,1.22,0.4,2.57142857142857,0.491428571428571,0.365714285714286
"159","TAHITI","FP","CHIKV",2014-10-12,0,521,25.5714285714286,27.4285714285714,27.5714285714286,27.2857142857143,26.5714285714286,26,27.7142857142857,27.2857142857143,27.7142857142857,0.0181428571428571,0.918142857142857,0.0581428571428571,0.921571428571429,2.315,2.10071428571429,0.221428571428571,1.40085714285714,0.058
"160","TAHITI","FP","CHIKV",2014-10-19,1,1021,26.2857142857143,25.5714285714286,27.4285714285714,27.5714285714286,27.2857142857143,26.5714285714286,26,27.7142857142857,27.2857142857143,0.486285714285714,0.0181428571428571,0.918142857142857,0.0581428571428571,0.921571428571429,2.315,2.10071428571429,0.221428571428571,1.40085714285714
"161","TAHITI","FP","CHIKV",2014-10-26,2,1085,26.2857142857143,26,23.8571428571429,25.7142857142857,25.4285714285714,25,23.7142857142857,24.8571428571429,24,0.399142857142857,0.0944285714285714,0.290285714285714,0.0325714285714286,0,0,0.00714285714285714,0,0.0108571428571429
"162","TAHITI","FP","CHIKV",2014-11-02,3,1468,27,26.2857142857143,26,23.8571428571429,25.7142857142857,25.4285714285714,25,23.7142857142857,24.8571428571429,0.279571428571429,0.399142857142857,0.0944285714285714,0.290285714285714,0.0325714285714286,0,0,0.00714285714285714,0
"163","TAHITI","FP","CHIKV",2014-11-09,4,2830,26.5714285714286,27,26.2857142857143,26,23.8571428571429,25.7142857142857,25.4285714285714,25,23.7142857142857,0.584142857142857,0.279571428571429,0.399142857142857,0.0944285714285714,0.290285714285714,0.0325714285714286,0,0,0.00714285714285714
"164","TAHITI","FP","CHIKV",2014-11-16,5,4489,27,26.5714285714286,27,26.2857142857143,26,23.8571428571429,25.7142857142857,25.4285714285714,25,0,0.584142857142857,0.279571428571429,0.399142857142857,0.0944285714285714,0.290285714285714,0.0325714285714286,0,0
"165","TAHITI","FP","CHIKV",2014-11-23,6,6564,27.5714285714286,27,26.5714285714286,27,26.2857142857143,26,23.8571428571429,25.7142857142857,25.4285714285714,0.0508571428571429,0,0.584142857142857,0.279571428571429,0.399142857142857,0.0944285714285714,0.290285714285714,0.0325714285714286,0
"166","TAHITI","FP","CHIKV",2014-11-30,7,7553,27.5714285714286,27.5714285714286,27,26.5714285714286,27,26.2857142857143,26,23.8571428571429,25.7142857142857,0.805571428571429,0.0508571428571429,0,0.584142857142857,0.279571428571429,0.399142857142857,0.0944285714285714,0.290285714285714,0.0325714285714286
"167","TAHITI","FP","CHIKV",2014-12-07,8,6787,27.7142857142857,27.5714285714286,27.5714285714286,27,26.5714285714286,27,26.2857142857143,26,23.8571428571429,0.188714285714286,0.805571428571429,0.0508571428571429,0,0.584142857142857,0.279571428571429,0.399142857142857,0.0944285714285714,0.290285714285714
"168","TAHITI","FP","CHIKV",2014-12-14,9,5085,27.4285714285714,27.7142857142857,27.5714285714286,27.5714285714286,27,26.5714285714286,27,26.2857142857143,26,0.627714285714286,0.188714285714286,0.805571428571429,0.0508571428571429,0,0.584142857142857,0.279571428571429,0.399142857142857,0.0944285714285714
"169","TAHITI","FP","CHIKV",2014-12-21,10,2479,27.1428571428571,27.4285714285714,27.7142857142857,27.5714285714286,27.5714285714286,27,26.5714285714286,27,26.2857142857143,0.968857142857143,0.627714285714286,0.188714285714286,0.805571428571429,0.0508571428571429,0,0.584142857142857,0.279571428571429,0.399142857142857
