"","computational_time_error","taylor_time_error","fullode_time_error","partialode_time_error","computational_value_error","taylor_value_error","fullode_value_error","partialode_value_error","computational_time","taylor_time","fullode_time","partialode_time"
"342",0,5,0,0,0.00108383951052182,0.000455313322354156,0.0184010318668393,0.0010843901501626,0.656999999999996,0.000999999999997669,0.123999999999995,0.332000000000001
"343",0,6,0,0,1.47032158245297e-05,8.76532444404887e-06,5.46908623288989e-06,1.53571928551699e-05,0.491,0.000999999999997669,0.088000000000001,0.260999999999996
"344",1,0,0,0,5.92137325572395e-06,1.09418609499645e-05,8.55553083413119e-05,1.51829021266536e-05,0.659999999999997,0.00199999999999534,0.153999999999996,0.349000000000004
"345",1,6,0,1,2.30210871325909e-05,2.31293908214969e-06,0.00308051167874768,2.30210871325909e-05,0.617000000000004,0.00199999999999534,0.156999999999996,0.350999999999999
"346",0,4,0,0,2.66312705032856e-06,1.58689394236244e-06,4.46960615255731e-05,2.66312705032856e-06,0.496000000000002,0.00199999999999534,0.0799999999999983,0.272000000000006
"347",0,3,0,0,5.46964629311031e-06,4.89026736416598e-06,7.49958608456947e-05,5.46964629311031e-06,0.818999999999996,0.00200000000000244,0.0619999999999976,0.448999999999998
"348",0,2,0,0,5.67884453076539e-05,1.34536874880631e-05,0.000580385721428267,5.67884453076539e-05,0.674,0.00500000000000256,0.0619999999999976,0.405999999999999
"349",1,3,0,1,4.05090454513868e-07,2.08053566908006e-06,0.000139964082924937,4.05090454513868e-07,0.845999999999997,0.000999999999997669,0.0740000000000052,0.43
"350",0,2,0,0,1.52724914678215e-05,5.76278171016131e-06,8.23746815170612e-06,1.52724914678215e-05,0.390000000000001,0.00300000000000011,0.054000000000002,0.203000000000003
"351",0,2,0,0,0.000112618128398578,1.20805278767122e-05,9.90519212938912e-05,0.000112448092726813,0.631,0.00399999999999778,0.126999999999995,0.384999999999998
"352",0,5,0,0,1.18373050148612e-05,9.32127596220411e-08,2.6758649851466e-08,1.17369269733159e-05,0.414999999999999,0.00300000000000011,0.0850000000000009,0.239000000000004
"353",0,0,0,0,7.86971860966545e-05,4.21998920224764e-05,0.000245052005632851,6.12458226004753e-05,0.936999999999998,0.00200000000000244,0.104999999999997,0.475999999999999
"354",0,5,0,0,8.67652211655745e-06,1.11361699858259e-05,1.15933874722529e-08,8.70856264478803e-06,0.461999999999996,0.000999999999997669,0.0889999999999986,0.210999999999999
"355",0,3,0,0,2.75776998789334e-05,7.47469689155178e-06,5.3432127798958e-06,2.75776998789334e-05,0.448,0.00199999999999534,0.0459999999999994,0.204000000000001
"356",0,3,0,0,0.000296818719359937,0.000115017493816705,0.000371139466105452,0.000320749213804317,0.798000000000002,0.00200000000000244,0.0730000000000004,0.405999999999999
"357",0,2,0,0,9.59627800678486e-05,6.21970913725622e-05,0.000355598737810436,8.03624499458033e-05,0.614000000000004,0.00199999999999534,0.0640000000000001,0.311999999999998
"358",0,1,0,0,4.0693314782847e-05,3.11528839935793e-05,4.41687700647453e-05,4.0693314782847e-05,0.786000000000001,0.00199999999999534,0.0619999999999976,0.432000000000002
"359",0,5,0,0,0.00081988232787833,0.000127362839121292,0.0247667794590624,0.000828340609306366,0.588999999999999,0.00199999999999534,0.128,0.311
"360",0,3,0,0,0.00236781704856337,0.000940488984015442,0.000855351483427413,0.00241230049440322,1.084,0.000999999999997669,0.118000000000002,0.609999999999999
"361",0,2,0,0,0.000149969153035667,0.000107646650452931,0.000207427946883887,0.000141479650624277,0.716999999999999,0.00199999999999534,0.103000000000002,0.388999999999996
"362",0,4,0,0,5.25848079990787e-06,5.97671135360578e-06,0.000116940371466145,5.25848079990787e-06,0.490000000000002,0.00200000000000244,0.0619999999999976,0.265000000000001
"363",0,4,0,0,4.86688920287026e-06,1.30949931135271e-05,5.76232761471118e-05,4.86688920287026e-06,0.588000000000001,0.00199999999999534,0.0679999999999978,0.327000000000005
"364",0,1,0,0,1.79818882940497e-05,6.51422700870263e-06,0.00010142516250744,1.79818882940497e-05,1.037,0.00399999999999778,0.0629999999999953,0.542000000000002
"365",0,1,0,0,2.33534609039854e-05,3.59400739324833e-06,0.000283171818453387,2.33534609039854e-05,0.699000000000005,0.00200000000000244,0.0649999999999977,0.379999999999995
"366",0,5,0,0,9.09948988359055e-06,5.51966745487853e-06,1.09610392984294e-08,9.47895878733451e-06,0.406000000000006,0.00499999999999545,0.0929999999999964,0.214000000000006
"367",0,3,0,0,0.00052820208137172,0.000248142931231654,0.000960808300911165,0.000532025875477404,0.695999999999998,0.00300000000000011,0.088000000000001,0.383000000000003
"368",0,6,0,0,6.66863589737776e-06,1.65865652089758e-05,0.00594625099423873,6.66863589737776e-06,0.725000000000001,0.00199999999999534,0.143999999999998,0.385999999999996
"369",0,6,0,0,9.08496519802515e-06,4.71800850365689e-06,6.18172115940396e-06,8.26364194073115e-06,0.321999999999996,0.00199999999999534,0.0410000000000039,0.161999999999999
"370",0,4,0,0,0.00114714602595778,0.000401962344063311,0.0167204887779324,0.00117706969541731,0.646000000000001,0.000999999999997669,0.116999999999997,0.369
"371",0,5,0,0,1.49592783382779e-05,1.98727534818088e-05,2.33976353363197e-05,1.49592783382779e-05,0.725000000000001,0.00399999999999778,0.0399999999999991,0.406999999999996
"372",0,7,0,0,1.5265894003802e-05,1.045461370075e-05,5.43543136185543e-05,1.62633264244594e-05,0.376999999999995,0.00200000000000244,0.0649999999999977,0.190999999999995
"373",0,4,0,0,0.000374105371204858,8.25466365310668e-05,0.000105582903892065,0.000382631335902883,0.651999999999994,0.00200000000000244,0.170000000000002,0.353000000000002
"374",0,2,0,0,4.27446545750998e-05,1.11945133399738e-05,6.25507708766904e-05,4.20692672835621e-05,0.422000000000004,0.00200000000000244,0.0439999999999969,0.225999999999999
"375",0,5,0,0,4.39396443497886e-05,2.45640607821063e-06,0.000367007307927047,3.90489735553334e-05,0.729999999999997,0.000999999999997669,0.153999999999996,0.418999999999997
"376",0,2,0,0,8.40836989146609e-06,5.28479005923455e-06,0.000311216841318296,8.40836989146609e-06,0.302,0.00300000000000011,0.0600000000000023,0.167999999999999
"377",1,2,0,1,2.73132232653239e-06,2.19145141988619e-06,0.000172795474481791,2.73132232653239e-06,0.565000000000005,0.00200000000000244,0.120000000000005,0.286000000000001
"378",0,4,0,0,2.64668416816161e-06,8.05910654610997e-06,4.96434240715438e-07,2.64668416816161e-06,0.476999999999997,0.00300000000000011,0.122999999999998,0.254000000000005
"379",0,3,0,0,1.35952132905848e-05,1.55510090138478e-07,0.000241297602229573,1.35952132905848e-05,0.251000000000005,0.00199999999999534,0.0849999999999937,0.140000000000001
"380",0,1,0,0,6.30267666734685e-06,3.64956189125021e-06,0.0015503409171348,6.30267666734685e-06,1.424,0.00100000000000477,0.100000000000001,0.716000000000001
"381",0,3,0,0,0.000301723833862733,0.000148332402001516,0.000680389816500204,0.000302301428022123,0.725999999999999,0.00200000000000244,0.0970000000000013,0.369999999999997
"382",0,4,0,0,1.59070491686508e-05,1.08073436244638e-06,5.68799339962789e-05,1.59070491686508e-05,0.616,0.00200000000000244,0.0509999999999948,0.361999999999995
"383",0,3,0,0,0.00140059352055366,0.000593169422655748,0.00107093061020447,0.00139993115729053,0.585000000000001,0.00300000000000011,0.204000000000001,0.400000000000006
"384",0,2,0,0,8.20442992354176e-05,1.67230519274586e-05,0.000806553898409446,8.20442992354176e-05,0.609999999999999,0.00199999999999534,0.0949999999999989,0.302999999999997
"385",0,3,0,0,3.72464243947324e-06,3.18909918028965e-07,3.00091658288482e-05,3.72464243947324e-06,0.632999999999996,0.00300000000000011,0.0480000000000018,0.345999999999997
"386",0,3,0,0,0.000312044274967227,0.000112238366016371,0.000350164161125877,0.000315653427455431,0.768999999999998,0.00200000000000244,0.0739999999999981,0.430999999999997
"387",0,2,0,0,0.000222066124654918,8.27119525232956e-05,0.00033098313794333,0.000219224955483766,0.696999999999996,0.00199999999999534,0.088000000000001,0.383000000000003
"388",0,5,0,0,1.11920609978666e-05,1.38228156039144e-05,3.53696452126684e-08,1.10831927860877e-05,0.463000000000001,0.00200000000000244,0.0919999999999987,0.222000000000001
"389",0,2,0,0,7.29372797931838e-05,5.40368266257474e-05,0.000395559903135889,7.05538532584926e-05,0.893000000000001,0.000999999999997669,0.125999999999998,0.463000000000001
"390",0,3,0,0,9.46844745619568e-06,3.6593484137315e-06,4.11688692331103e-05,9.46844745619568e-06,0.257000000000005,0.00200000000000244,0.0470000000000041,0.145000000000003
"391",0,3,0,0,0.000498612376360952,0.000259921431518095,1.62684425085713e-05,0.000491948254397467,0.588000000000001,0.000999999999997669,0.125999999999998,0.323
"392",0,2,0,0,5.30896379524748e-07,4.2049218764717e-06,0.000620288083268972,5.30896379524748e-07,0.619000000000007,0.00199999999999534,0.140999999999998,0.312000000000005
"393",0,3,0,0,3.14337778209994e-05,2.59115400791377e-05,5.52646067997209e-06,3.14337778209994e-05,0.347000000000001,0.00399999999999778,0.0399999999999991,0.176000000000002
"394",0,2,0,0,5.17498644126979e-05,3.139235821914e-05,0.000597836547729935,5.97801661841313e-05,0.675000000000004,0.00300000000000011,0.068000000000005,0.378999999999998
"395",0,1,0,0,4.60816826648447e-05,2.04331543955938e-05,0.000189677191160809,5.28574397444803e-05,0.600999999999999,0.00499999999999545,0.0620000000000047,0.317
"396",0,3,0,0,0.000483008544765573,0.000241661077669875,0.000135033407336449,0.000507040410046677,0.621000000000002,0.00299999999999301,0.119,0.337999999999994
"397",0,2,0,0,0.000271783621212607,7.01943845464736e-05,0.000665460972410048,0.000267683491595339,0.650999999999996,0.00500000000000256,0.088000000000001,0.338999999999999
"398",0,3,0,0,2.24279592664356e-06,5.05891904634126e-06,0.000118461315695151,2.24279592664356e-06,0.639000000000003,0.00300000000000011,0.0649999999999977,0.360999999999997
"399",0,4,0,0,0.000198353620565306,4.87512800040335e-05,0.000500066657909248,0.000186923727558685,0.999000000000002,0.00200000000000244,0.112000000000002,0.535000000000004
"400",0,3,0,0,0.000246917790618251,4.54895496138086e-05,0.000237139631044658,0.000246922863247456,0.566000000000003,0.00200000000000244,0.0790000000000006,0.298000000000002
"401",0,6,0,0,1.14460720260778e-05,4.53726746219019e-06,4.68328647218463e-05,1.15093460676396e-05,0.529000000000003,0.00200000000000244,0.0829999999999984,0.264999999999993
"402",0,3,0,0,3.8029534010775e-06,6.10258032929245e-06,0.00632928725721615,3.8029534010775e-06,0.556999999999995,0.00200000000000244,0.244,0.307000000000002
"403",0,2,0,0,0.000246326926980234,7.43267543688031e-05,0.00123721112331143,0.000258137208006382,0.671999999999997,0.00300000000000011,0.0919999999999987,0.351999999999997
"404",0,1,0,0,3.55995840939372e-06,9.12370562167197e-06,0.000635901173334563,1.73650287194071e-06,0.886000000000003,0.00300000000000011,0.143999999999998,0.487000000000002
"405",0,4,0,0,0.000640523556038719,0.000311873327135781,0.00131442075679289,0.000688009254126154,0.696999999999996,0.00200000000000244,0.230000000000004,0.399000000000001
"406",0,3,0,0,0.00029016114269631,0.000103827240574783,0.000269263886077731,0.000300421372293802,0.825000000000003,0.00300000000000011,0.0719999999999956,0.473999999999997
"407",0,7,0,0,2.42838346864449e-06,3.52694372962592e-06,8.5962773187509e-06,2.42838346864449e-06,0.390000000000001,0.000999999999997669,0.0459999999999994,0.232999999999997
"408",0,1,0,0,1.70948900490853e-05,1.59891035748094e-05,2.59392103636458e-05,2.31048265583178e-05,0.378,0.00200000000000244,0.0590000000000046,0.212000000000003
"409",0,4,0,0,4.73890843943892e-06,1.34465135170903e-06,1.6436337602066e-07,4.73890843943892e-06,0.435000000000002,0.00200000000000244,0.108000000000004,0.216000000000001
"410",0,5,0,0,7.06039565312455e-06,3.51979837953653e-06,1.07956512159779e-05,7.06039565312455e-06,0.613999999999997,0.00499999999999545,0.0640000000000001,0.338999999999999
"411",0,4,0,0,8.23705415764486e-07,3.75628140125706e-06,0.00160856110863594,8.23705415764486e-07,0.570999999999998,0.00300000000000011,0.149999999999999,0.277999999999999
"412",0,0,0,0,3.79504734816516e-05,3.08456539445112e-05,1.88354870145346e-07,3.79504734816516e-05,0.677,0.00200000000000244,0.0590000000000046,0.389000000000003
"413",0,6,0,0,2.75701484453439e-06,1.28724275813008e-05,5.58204246231542e-05,2.75701484453439e-06,0.262,0.00200000000000244,0.0409999999999968,0.138000000000005
"414",0,3,0,0,2.91157806847631e-05,2.77797149172976e-06,0.000282666241504304,2.03494635581114e-05,0.317999999999998,0.00300000000000011,0.0409999999999968,0.203000000000003
"415",0,6,0,0,5.32205370196159e-06,2.27083742476708e-07,6.6706792131388e-05,5.32205370196159e-06,0.457999999999998,0.00200000000000244,0.0419999999999945,0.213000000000001
"416",0,3,0,0,0.0010248644662626,0.000167467372645391,0.000240200059778095,0.00102753299951552,0.650000000000006,0.00200000000000244,0.113999999999997,0.332999999999998
"417",0,3,0,0,0.000167822138063767,4.31495443151686e-05,0.00119941951506819,0.000189099127538839,0.694000000000003,0.00499999999999545,0.0989999999999966,0.369
"418",0,5,0,0,0.00039375067280778,0.000173089690592709,0.000772352589404557,0.000379755291674,0.733999999999995,0.00199999999999534,0.167000000000002,0.393000000000001
"419",0,4,0,0,0.000335170041314226,7.52388374853918e-05,0.000441778908467971,0.000319972431045978,0.581000000000003,0.00399999999999778,0.143999999999998,0.314
"420",0,1,0,0,6.13235654682853e-05,3.25098700768578e-05,3.30769781995421e-05,5.48195077270108e-05,0.640999999999998,0.00200000000000244,0.0889999999999986,0.347000000000001
"421",0,1,0,0,9.96196464482235e-05,3.81917750095218e-05,0.000220269583038779,8.35575381116227e-05,0.805,0.00199999999999534,0.0969999999999942,0.397999999999996
"422",0,3,0,0,0.00178211456495003,0.000267173952506528,0.000382124729297439,0.00176271832662178,0.591999999999999,0.00200000000000244,0.163000000000004,0.299
"423",0,1,0,0,1.05214076652205e-05,3.069412981338e-06,1.33059398982338e-05,1.05214076652205e-05,0.698999999999998,0.00199999999999534,0.140999999999998,0.366
"424",0,4,0,0,1.19352988835475e-05,9.95312435925211e-06,0.000107111018973316,1.09213491455984e-05,0.670999999999999,0.00200000000000244,0.0350000000000037,0.372999999999998
"425",0,6,0,0,1.37190407818455e-05,1.19242021162647e-05,4.41289213861662e-05,1.37190407818455e-05,0.443000000000005,0.00200000000000244,0.0790000000000006,0.238
"426",0,4,0,0,0.000354075742249993,6.97856108432537e-05,0.000306004386512071,0.000362254563293751,0.661999999999999,0.00199999999999534,0.147999999999996,0.347999999999999
"427",0,7,0,0,1.33302152268699e-05,1.13014682369128e-05,0.000120339980168693,1.33302152268699e-05,0.347999999999999,0.00200000000000244,0.0600000000000023,0.179000000000002
"428",0,4,0,0,1.81620331753951e-05,5.70543921951661e-06,7.06837907391566e-05,1.75867804206309e-05,0.884,0.00399999999999778,0.0339999999999989,0.491
"429",0,3,0,0,4.06637840579815e-05,3.04778289061947e-05,0.000525246475875152,4.19438795670191e-05,0.532000000000004,0.00300000000000011,0.0339999999999989,0.281999999999996
"430",0,7,0,0,1.71461663036609e-05,2.78736309318184e-05,1.31676676894399e-05,1.77934522348488e-05,0.5,0.00399999999999778,0.0889999999999986,0.256999999999998
"431",0,2,0,0,1.23990492055803e-05,5.00208012632619e-06,0.000246425824582563,1.23990492055803e-05,0.640999999999998,0.00200000000000244,0.0990000000000038,0.363
"432",0,6,0,0,0.000366761121107784,3.97351307345195e-05,0.0374779451780455,0.000369725003160348,0.637,0.00100000000000477,0.121000000000002,0.366
"433",0,1,0,0,5.46296570294036e-05,2.39678210365302e-05,0.000111433490449175,5.46296570294036e-05,0.634999999999998,0.00200000000000244,0.0560000000000045,0.335999999999999
"434",0,0,0,0,2.37665066371573e-06,6.09698771614209e-06,0.000200904564073401,2.37665066371573e-06,0.664000000000001,0.00300000000000011,0.0799999999999983,0.356000000000002
"435",0,2,0,0,8.25465389141522e-05,6.03975953062941e-05,0.000123764396011472,8.25465389141522e-05,0.622,0.00200000000000244,0.0600000000000023,0.321999999999996
"436",0,3,0,0,0.000415788503982717,6.26304376996067e-05,0.00049565432261045,0.000403983796057217,0.698,0.00300000000000011,0.0799999999999983,0.400999999999996
"437",0,5,0,0,8.71164115479051e-05,1.05384797987051e-05,0.000889142965486256,8.71164115479051e-05,0.695999999999998,0.00200000000000244,0.125999999999998,0.396000000000001
"438",0,4,0,0,3.85979411987591e-06,6.74646141629598e-06,4.81608455035198e-05,3.85979411987591e-06,0.631999999999998,0.00200000000000244,0.0649999999999977,0.332000000000001
"439",0,1,0,0,3.80224770398785e-05,3.02778581742214e-05,0.000186912738513345,3.80224770398785e-05,0.674999999999997,0.00300000000000011,0.0810000000000031,0.398000000000003
"440",0,1,0,0,6.44819387894957e-05,1.59258639126358e-05,0.000134110726573433,4.9835702090606e-05,0.780000000000001,0.00199999999999534,0.130000000000003,0.436
"441",0,6,0,0,7.19621003608673e-06,9.13558378845547e-06,1.49346225366553e-05,7.19621003608673e-06,0.556999999999995,0.00500000000000256,0.0449999999999946,0.302
"442",0,7,0,0,3.08088737510648e-06,1.09474754330652e-05,0.000179751900689196,3.08088737510648e-06,0.285000000000004,0.00200000000000244,0.0349999999999966,0.145000000000003
"443",0,2,0,0,3.68402717541017e-05,1.67653127998157e-05,0.000706831281249154,3.68402717541017e-05,0.701,0.00199999999999534,0.103999999999999,0.340000000000003
"444",0,1,0,0,4.23882051788782e-05,4.26081077535834e-05,0.000194362944904602,5.46205551719137e-05,0.641000000000005,0.00200000000000244,0.0570000000000022,0.303999999999995
"445",0,2,0,0,0.000244244500548496,8.2863505582953e-05,0.00100668990682573,0.000251798257245861,0.684000000000005,0.00300000000000011,0.0910000000000011,0.337000000000003
"446",0,3,0,0,0.00101641454746659,0.000172441905484488,0.000694722747158205,0.00102374976653841,0.595999999999997,0.00400000000000489,0.116999999999997,0.311
"447",0,3,0,0,1.80517811857461e-05,1.02980840259725e-05,0.00181960672993553,1.80517811857461e-05,0.633000000000003,0.00300000000000011,0.104999999999997,0.327999999999996
"448",0,5,0,0,0.000421050483927821,6.75455590262164e-05,0.00237998952402019,0.00043778847674536,0.603000000000002,0.00200000000000244,0.271999999999998,0.331000000000003
"449",0,5,0,0,5.52009285548216e-06,1.27137936014599e-05,3.16526933552552e-08,5.52009285548216e-06,0.431000000000004,0.00399999999999778,0.102000000000004,0.225000000000001
"450",0,5,0,0,0.00035944999899018,9.68493146509264e-05,0.00448479051950224,0.000381042251322627,0.549,0.00400000000000489,0.273000000000003,0.308999999999997
"451",0,4,0,0,4.66546598421047e-06,1.0803534462922e-05,8.65472942646051e-07,4.66546598421047e-06,0.418000000000006,0.00200000000000244,0.103000000000002,0.207000000000001
"452",0,6,0,0,4.96188042442558e-06,6.40083142355863e-06,3.34943885915706e-05,4.96188042442558e-06,0.375,0.00200000000000244,0.0409999999999968,0.208999999999996
"453",0,5,0,0,2.01582839602921e-05,1.50078448931668e-05,5.05054167623253e-05,2.0677432924221e-05,0.351000000000006,0.00200000000000244,0.0640000000000001,0.184000000000005
"454",0,2,0,0,3.218225100865e-05,4.21121351016351e-05,0.000382499750458454,3.82360579703755e-05,0.321000000000005,0.00200000000000244,0.0389999999999944,0.180999999999997
"455",0,2,0,0,8.89019062977336e-05,1.76486203460335e-05,0.000469371104288574,0.000106063625302966,0.655999999999999,0.00200000000000244,0.128999999999998,0.352000000000004
"456",0,0,0,0,8.20202788353042e-05,6.9721229230657e-05,0.000229274123390577,8.20202788353042e-05,0.614999999999995,0.0110000000000028,0.0559999999999974,0.343999999999994
"457",0,5,0,0,0.000255140267664267,3.56291882610549e-05,0.00196553775193642,0.000255184144784648,0.722000000000001,0.00400000000000489,0.177,0.381
"458",0,7,0,0,3.63182162054221e-05,2.28897041848475e-05,0.00890681105962965,3.63182162054221e-05,0.829999999999998,0.00199999999999534,0.236999999999995,0.437999999999995
"459",0,2,0,0,0.000210330130234637,9.71457551900423e-05,0.000953292394548999,0.000216965307917927,0.614000000000004,0.00200000000000244,0.0759999999999934,0.329000000000001
"460",0,5,0,0,8.24071932403747e-06,1.79224824692348e-05,0.00314261705009866,8.24071932403747e-06,0.736000000000004,0.00200000000000244,0.133000000000003,0.378
"461",0,6,0,0,1.88645134044929e-05,1.79044496995129e-06,2.71689740038994e-07,1.90831486387433e-05,0.474000000000004,0.00200000000000244,0.0840000000000032,0.225000000000001
"462",0,5,0,0,1.49963450102319e-06,2.76307341096071e-06,1.70688181213574e-05,1.49963450102319e-06,0.433,0.000999999999997669,0.134999999999998,0.222000000000001
"463",0,7,0,0,1.1551847026392e-05,1.32658852006751e-05,1.63859444739511e-05,1.28555646480288e-05,0.371000000000002,0.00200000000000244,0.0630000000000024,0.182000000000002
"464",0,7,0,0,0.000172583702665929,2.73383012325823e-05,0.0453747933862196,0.000172014087263195,0.634999999999998,0.00399999999999778,0.109000000000002,0.333999999999996
"465",0,1,0,0,4.63036412265971e-05,8.30237406901357e-06,7.26350272735043e-05,4.63036412265971e-05,0.927,0.00200000000000244,0.134999999999998,0.477999999999994
"466",0,6,0,0,1.21264893601092e-05,3.993617345599e-06,9.00193543467154e-05,1.20814133797165e-05,0.57,0.00200000000000244,0.0800000000000054,0.293999999999997
"467",0,0,0,0,2.41561746551211e-05,1.95328218995927e-05,0.000129104913528799,2.41561746551211e-05,0.937000000000005,0.00199999999999534,0.102000000000004,0.478000000000002
"468",0,1,0,0,2.48866222962718e-05,1.47548467206438e-05,0.000190090503581541,2.48866222962718e-05,0.676000000000002,0.00200000000000244,0.0630000000000024,0.369999999999997
"469",0,0,0,0,5.88467367688139e-05,4.47732425701286e-05,0.000392451338645516,3.97962124447648e-05,0.572000000000003,0.00200000000000244,0.0559999999999974,0.330999999999996
"470",0,3,0,0,1.48872774122788e-05,4.77176665703016e-06,5.87677507751794e-05,1.48872774122788e-05,0.284999999999997,0.00500000000000256,0.0850000000000009,0.149000000000001
"471",0,3,0,0,5.02876248422712e-05,3.61957987423667e-05,0.000101995321622472,5.02876248422712e-05,0.660999999999994,0.00300000000000011,0.068000000000005,0.390000000000001
"472",0,4,0,0,1.94617436740652e-05,6.07389557127913e-06,1.95688964982343e-05,2.24672201450948e-05,1.043,0.00300000000000011,0.0409999999999968,0.526000000000003
"473",0,6,0,0,2.55656432490703e-06,1.95381488965474e-06,2.35951311977622e-06,2.55656432490703e-06,0.501000000000005,0.00500000000000256,0.0570000000000022,0.272000000000006
"474",0,2,0,0,0.000192861296096414,2.99004652948298e-05,0.000513609813556193,0.000161668235885482,0.594000000000001,0.00300000000000011,0.0730000000000004,0.357999999999997
"475",0,0,0,0,4.15317167467011e-05,4.59484229867746e-05,0.0005920555579213,4.15317167467011e-05,0.616999999999997,0.00499999999999545,0.0579999999999998,0.359999999999999
"476",0,5,0,0,0.000365493084574009,0.000136973697752785,2.3155235961414e-05,0.000374608451708336,0.780000000000001,0.00600000000000023,0.167000000000002,0.393000000000001
"477",0,5,0,0,1.46989651829132e-05,4.16034638539564e-06,4.29440393732161e-05,1.46989651829132e-05,0.617000000000004,0.00100000000000477,0.0330000000000013,0.320999999999998
"478",0,7,0,0,1.56134810718189e-05,3.34467423668272e-06,0.000240035395755678,1.52994120700134e-05,0.408999999999999,0.00199999999999534,0.0649999999999977,0.204000000000001
"479",0,3,0,0,2.51345841427719e-05,1.54075047764657e-06,0.00309576562896907,2.51345841427719e-05,0.762,0.00200000000000244,0.243000000000002,0.398000000000003
"480",0,1,0,0,2.59639333302086e-05,8.78767158474236e-06,0.000131126288425376,2.59639333302086e-05,0.834000000000003,0.00199999999999534,0.0769999999999982,0.444000000000003
"481",0,0,0,0,1.63341779926274e-05,6.75691604556938e-07,4.9962782685431e-05,1.63341779926274e-05,0.438000000000002,0.00300000000000011,0.0620000000000047,0.219000000000001
"482",0,6,0,0,1.06312195190528e-05,2.65244103647699e-06,4.00909080455758e-06,9.76789486251128e-06,0.347999999999999,0.000999999999997669,0.0640000000000001,0.170000000000002
"483",0,3,0,0,3.93191071887955e-05,1.24486688113379e-05,0.000490309354407636,3.51845528190342e-05,0.535999999999994,0.00200000000000244,0.0300000000000011,0.269999999999996
"484",0,6,0,0,5.26308743475923e-06,6.39141442138058e-06,1.44946643609867e-05,5.26308743475923e-06,0.450000000000003,0.00200000000000244,0.0330000000000013,0.250999999999998
"485",0,2,0,0,0.000209328180667767,6.42716100144325e-05,0.00046711278612166,0.000192300805609835,0.619999999999997,0.00199999999999534,0.0820000000000007,0.336000000000006
"486",0,1,0,0,1.78379869251177e-05,6.58774535589046e-07,8.29074368395855e-05,1.78379869251177e-05,0.457999999999998,0.00300000000000011,0.0579999999999998,0.234999999999999
"487",0,4,0,0,0.000483756486447939,9.31217810358209e-05,0.00233800540169427,0.000470625457207552,0.699999999999996,0.00300000000000011,0.158999999999999,0.396999999999998
"488",0,0,0,0,7.29467038482756e-05,3.58071425213824e-05,6.96069120385001e-05,7.52775604316858e-05,0.628,0.00500000000000256,0.0919999999999987,0.333000000000006
"489",0,4,0,0,7.35375121041493e-06,5.74711677980844e-06,0.000127079393066332,7.22311014977883e-06,0.562999999999995,0.00200000000000244,0.0519999999999996,0.294999999999995
"490",0,3,0,0,7.81986964781822e-05,3.58172691909964e-05,2.96003710031911e-05,6.42101650323301e-05,0.728999999999999,0.00200000000000244,0.134,0.385999999999996
"491",0,3,0,0,1.99741679217658e-05,1.41281178085428e-05,2.29181584873173e-05,2.2960305321118e-05,0.443000000000005,0.00200000000000244,0.0820000000000007,0.228000000000002
"492",0,6,0,0,1.3286908242871e-05,1.22164908736844e-05,1.64591084692578e-05,1.2360907974629e-05,0.433,0.00199999999999534,0.0699999999999932,0.225000000000001
"493",0,2,0,0,7.80003230449466e-06,2.70276169733741e-06,3.15364480013569e-05,7.80003230449466e-06,0.443999999999996,0.00199999999999534,0.054000000000002,0.234999999999999
"494",0,4,0,0,9.92512432833603e-05,2.45097890270163e-05,9.54735881192326e-05,9.58921079552422e-05,0.600000000000001,0.00200000000000244,0.122,0.354999999999997
"495",0,2,0,0,2.33275468074501e-05,2.03508126161989e-06,0.00198948740817984,2.33275468074501e-05,0.648000000000003,0.00200000000000244,0.200000000000003,0.370000000000005
"496",0,3,0,0,3.42075820902732e-05,2.08662102502144e-05,4.07399683413079e-05,3.68447983154496e-05,0.372,0.00200000000000244,0.054000000000002,0.190000000000005
"497",0,7,0,0,1.35526948499276e-05,5.89536434558724e-07,2.25811293479428e-05,1.35526948499276e-05,0.343000000000004,0.00200000000000244,0.063999999999993,0.170000000000002
"498",0,3,0,0,0.000725217836770486,0.000168903311972946,0.00190548936176294,0.000745871913449769,0.726999999999997,0.00200000000000244,0.106999999999999,0.378999999999998
"499",0,3,0,0,4.03784281478581e-05,2.72987039818817e-05,0.000287526979720565,3.75503298207791e-05,0.673000000000002,0.00200000000000244,0.144000000000005,0.361000000000004
"500",0,2,0,0,0.00014677961621079,7.13336968041212e-05,0.000292172500981569,0.000142339249673107,0.866999999999997,0.00300000000000011,0.0790000000000006,0.472000000000001
"501",0,6,0,0,9.33644371459152e-06,4.78666253911353e-06,4.34204773415159e-05,9.33644371459152e-06,0.335000000000001,0.00199999999999534,0.056999999999995,0.186
"502",0,4,0,0,2.18188788261298e-05,6.01852090054145e-06,0.000400645919316878,2.18188788261298e-05,0.613,0.00200000000000244,0.109999999999999,0.372999999999998
"503",0,0,0,0,6.28063923981959e-05,2.47001400367486e-05,0.000317886737971729,5.81846555804955e-05,0.629000000000005,0.00200000000000244,0.0570000000000022,0.348000000000006
"504",0,6,0,0,1.23231599298279e-05,9.26070164419812e-06,2.20887608570752e-06,1.26650809548767e-05,0.574999999999996,0.00400000000000489,0.0640000000000001,0.282000000000004
"505",0,3,0,0,0.000642052872940169,0.000106543723982777,0.000637634378199414,0.0006422211346786,0.610999999999997,0.00200000000000244,0.113999999999997,0.361999999999995
